entry_id,user_id,entry_date,entry_time,word_count,mood_before,mood_after,writing_duration_minutes,used_prompt,device_type,streak_at_entry
455,9,2026-02-17,Evening,136,3,3,4,False,iOS,2
456,9,2026-02-22,Morning,150,3,4,4,False,Android,1
457,9,2026-02-23,Night,65,2,4,2,False,Android,2
458,9,2026-02-24,Afternoon,89,3,4,2,True,iOS,3
459,9,2026-02-27,Evening,55,4,4,2,True,Android,1
460,9,2026-03-03,Evening,84,3,3,3,True,Android,1
461,9,2026-03-06,Morning,59,3,4,2,True,Android,1
462,9,2026-03-25,Night,145,4,4,5,False,iOS,1
463,9,2026-03-28,Evening,146,4,4,5,True,iOS,1
464,9,2026-03-30,Night,136,3,3,6,True,iOS,1
465,9,2026-04-09,Evening,94,1,3,3,False,iOS,1
466,9,2026-04-17,Morning,36,5,5,2,True,Android,1
467,9,2026-04-18,Night,105,4,5,3,True,Android,2
468,9,2026-04-23,Evening,74,3,3,3,False,iOS,1
469,9,2026-04-30,Afternoon,139,4,4,4,True,Android,1
470,9,2026-05-15,Evening,76,2,3,3,False,Web,1
471,9,2026-05-19,Evening,86,4,4,3,False,Web,1
472,9,2026-05-23,Evening,83,2,4,3,True,Web,1
473,9,2026-05-26,Evening,134,2,4,5,False,Web,1
474,9,2026-05-30,Morning,81,3,3,3,True,Android,1
475,9,2026-06-07,Afternoon,20,4,4,2,False,iOS,1
476,9,2026-06-10,Evening,116,4,3,3,True,Android,1
477,9,2026-06-12,Morning,43,5,5,2,False,iOS,1
478,9,2026-06-15,Evening,74,5,5,2,False,Android,1
479,9,2026-06-16,Night,103,2,3,3,True,Web,2
480,9,2026-06-18,Morning,88,3,3,3,True,iOS,1
481,9,2026-06-24,Evening,96,2,3,3,False,Android,1
482,10,2025-08-09,Evening,124,2,4,3,False,Android,1
483,10,2025-08-12,Evening,65,1,3,2,True,Web,1
484,10,2025-08-19,Evening,92,3,3,2,False,Android,1
485,10,2025-09-02,Night,20,4,4,2,False,Android,1
486,10,2025-09-07,Evening,59,3,3,2,True,Web,1
487,10,2025-09-10,Afternoon,70,4,4,2,False,Android,1
488,10,2025-09-17,Afternoon,66,3,4,2,False,Android,1
489,10,2025-09-26,Evening,81,2,4,2,False,Web,1
490,10,2025-09-29,Morning,43,4,3,2,False,Android,1
491,10,2025-10-04,Morning,84,3,4,3,True,iOS,1
492,10,2025-10-06,Night,185,3,4,6,False,Android,1
493,10,2025-10-10,Evening,93,4,5,3,False,Android,1
494,10,2025-10-13,Night,46,4,4,2,True,Web,1
495,10,2025-10-30,Night,92,4,4,3,False,Android,1
496,10,2025-11-11,Morning,115,3,4,4,False,iOS,1
497,10,2025-11-30,Evening,79,4,5,3,False,Android,1
498,10,2025-12-04,Morning,77,4,4,3,False,Android,1
499,10,2025-12-15,Evening,90,3,4,2,False,iOS,1
500,10,2025-12-20,Morning,132,3,4,4,False,iOS,1
501,10,2025-12-26,Evening,84,3,3,3,False,iOS,1
502,10,2026-01-06,Evening,119,1,2,4,False,Android,1
503,10,2026-01-18,Morning,95,4,5,3,True,iOS,1
504,10,2026-01-23,Afternoon,79,4,5,2,False,Android,1
505,10,2026-02-02,Night,129,4,4,4,False,Web,1
506,10,2026-02-05,Night,86,3,4,2,True,Android,1
507,10,2026-02-17,Morning,115,3,3,4,False,Android,1
508,10,2026-02-21,Evening,106,2,3,3,False,Android,1
509,10,2026-02-24,Morning,126,3,4,4,False,Android,1
510,10,2026-03-05,Afternoon,135,4,4,3,False,Android,1
511,10,2026-03-23,Evening,54,3,3,2,False,Android,1
512,10,2026-03-26,Night,125,1,2,3,True,Android,1
513,10,2026-03-27,Night,116,2,4,3,False,iOS,2
514,10,2026-03-28,Evening,49,3,3,2,False,Android,3
515,10,2026-04-08,Evening,105,1,2,3,True,iOS,1
516,10,2026-04-09,Morning,95,4,5,3,True,Android,2
517,10,2026-04-16,Afternoon,110,2,4,4,True,Web,1
518,10,2026-04-18,Evening,146,3,4,4,False,iOS,1
519,10,2026-04-20,Morning,73,3,3,2,False,iOS,1
520,10,2026-04-21,Morning,87,4,4,2,True,Web,2
521,10,2026-04-24,Morning,112,2,4,5,True,Android,1
522,10,2026-04-28,Evening,108,5,5,4,True,Web,1
523,10,2026-05-05,Evening,101,4,4,4,True,Android,1
524,10,2026-05-13,Evening,145,2,3,5,True,Web,1
525,10,2026-05-22,Evening,58,3,4,2,False,Web,1
526,10,2026-05-23,Night,57,1,3,2,True,Android,2
527,10,2026-05-24,Morning,86,3,4,2,False,iOS,3
528,10,2026-06-03,Evening,84,1,2,2,True,Android,1
529,10,2026-06-09,Evening,62,4,4,2,True,iOS,1
530,10,2026-06-12,Afternoon,97,4,4,2,True,Web,1
531,10,2026-06-13,Morning,20,4,4,2,False,Android,2
532,10,2026-06-20,Afternoon,110,3,4,3,False,Android,1
533,10,2026-06-23,Morning,138,4,4,4,False,iOS,1
534,10,2026-06-30,Morning,129,4,4,4,False,iOS,1
535,11,2025-10-19,Evening,473,2,3,13,True,Android,1
536,11,2025-10-22,Evening,285,3,4,9,False,Android,1
537,11,2025-10-23,Morning,240,3,3,8,False,iOS,2
538,11,2025-10-24,Evening,194,1,2,7,True,Web,3
539,11,2025-10-29,Afternoon,187,5,5,6,False,iOS,1
540,11,2025-11-04,Afternoon,293,2,3,10,False,Android,1
541,11,2025-11-10,Evening,275,1,2,8,False,Android,1
542,11,2025-11-19,Night,239,3,4,9,False,Android,1
543,11,2025-11-20,Afternoon,317,5,5,13,False,iOS,2
544,11,2025-11-21,Evening,239,3,4,7,False,iOS,3
545,11,2025-11-24,Evening,243,3,4,8,True,Android,1
546,11,2025-12-01,Morning,178,3,4,5,False,Android,1
547,11,2025-12-07,Evening,261,3,3,10,False,Android,1
548,11,2025-12-08,Morning,311,1,2,10,False,Android,2
549,11,2025-12-10,Morning,127,2,3,5,True,iOS,1
550,11,2025-12-12,Evening,242,3,4,10,True,iOS,1
551,11,2025-12-13,Night,313,2,3,10,False,Web,2
552,11,2025-12-16,Evening,335,3,4,15,False,Android,1
553,11,2025-12-22,Evening,376,3,4,11,True,Android,1
554,11,2026-01-04,Morning,322,2,4,14,False,Android,1
555,11,2026-01-05,Evening,297,3,3,11,False,Android,2
556,11,2026-01-07,Evening,283,3,4,12,True,Android,1
557,11,2026-01-09,Morning,401,2,3,13,False,Android,1
558,11,2026-01-17,Morning,230,4,4,8,True,Android,1
559,11,2026-01-21,Morning,380,3,3,13,True,Android,1
560,11,2026-01-23,Evening,246,4,5,7,False,Web,1
561,11,2026-01-26,Evening,363,4,4,13,False,Web,1
562,11,2026-01-31,Night,160,3,4,5,False,Android,1
563,11,2026-02-02,Night,211,3,3,6,False,Android,1
564,11,2026-02-05,Night,282,3,3,12,True,Android,1
565,11,2026-02-07,Night,255,3,4,9,False,Android,1
566,11,2026-02-08,Evening,283,3,4,9,False,Web,2
567,11,2026-02-10,Evening,297,3,3,9,False,Web,1
568,11,2026-02-15,Afternoon,322,2,3,14,False,Android,1
569,11,2026-02-16,Evening,265,3,4,11,False,iOS,2
570,11,2026-02-17,Morning,291,3,3,13,False,iOS,3
571,11,2026-02-19,Evening,344,4,4,14,False,iOS,1
572,11,2026-02-24,Night,276,5,5,8,True,iOS,1
573,11,2026-02-25,Morning,291,3,4,10,False,Android,2
574,11,2026-03-02,Afternoon,335,3,4,13,False,Android,1
575,11,2026-03-04,Evening,351,3,4,12,False,iOS,1
576,11,2026-03-10,Morning,340,3,3,13,False,Android,1
577,11,2026-03-12,Evening,141,1,2,4,False,Android,1
578,11,2026-03-16,Morning,359,2,3,11,False,Android,1
579,11,2026-03-17,Evening,388,3,4,12,False,Web,2
580,11,2026-03-22,Morning,456,2,3,20,True,iOS,1
581,11,2026-03-24,Morning,320,3,4,11,False,Android,1
582,11,2026-03-27,Afternoon,337,4,4,10,False,Android,1
583,11,2026-03-31,Afternoon,349,2,4,10,True,Android,1
584,11,2026-04-01,Evening,270,2,3,7,False,iOS,2
585,11,2026-04-02,Evening,158,3,4,6,False,Android,3
586,11,2026-04-04,Evening,400,2,4,14,True,iOS,1
587,11,2026-04-07,Evening,384,3,4,11,True,Web,1
588,11,2026-04-08,Morning,317,3,4,9,True,Android,2
589,11,2026-04-09,Evening,284,3,4,8,False,iOS,3
590,11,2026-04-17,Evening,287,3,4,8,False,Android,1
591,11,2026-04-26,Evening,347,1,3,11,False,Android,1
592,11,2026-05-03,Afternoon,64,5,4,2,True,Android,1
593,11,2026-05-04,Morning,238,3,4,9,False,Android,2
594,11,2026-05-07,Night,332,3,4,12,False,iOS,1
595,11,2026-05-11,Evening,376,2,4,14,True,iOS,1
596,11,2026-05-25,Morning,341,1,3,10,True,iOS,1
597,11,2026-05-26,Morning,364,4,4,11,False,iOS,2
598,11,2026-05-27,Morning,360,4,5,12,False,iOS,3
599,11,2026-05-30,Morning,286,2,3,10,False,Android,1
600,11,2026-05-31,Evening,240,1,2,10,True,iOS,2
601,11,2026-06-01,Evening,148,4,5,6,True,Android,3
602,11,2026-06-02,Night,317,3,4,10,False,iOS,4
603,11,2026-06-03,Evening,171,1,2,6,False,Android,5
604,11,2026-06-04,Afternoon,238,2,4,6,False,Web,6
605,11,2026-06-05,Evening,278,3,4,11,False,iOS,7
606,11,2026-06-07,Evening,139,3,4,4,True,iOS,1
607,11,2026-06-08,Afternoon,58,3,4,2,False,Android,2
608,11,2026-06-10,Morning,314,3,3,10,False,Android,1
609,11,2026-06-12,Morning,338,2,4,11,False,iOS,1
610,11,2026-06-13,Evening,340,3,3,10,False,Android,2
611,11,2026-06-15,Evening,244,2,3,8,False,Web,1
612,11,2026-06-20,Evening,267,1,3,10,True,iOS,1
613,11,2026-06-27,Morning,273,1,2,8,False,Android,1
614,11,2026-06-29,Night,312,1,2,9,False,Android,1
615,12,2026-01-29,Morning,192,3,3,5,False,iOS,1
616,12,2026-01-30,Afternoon,234,3,4,6,True,iOS,2
617,12,2026-01-31,Night,331,3,4,14,False,Android,3
618,12,2026-02-01,Evening,291,3,4,10,False,Android,4
619,12,2026-02-06,Afternoon,377,3,4,10,False,iOS,1
620,12,2026-02-13,Morning,398,4,5,12,False,Android,1
621,12,2026-02-17,Night,349,2,3,15,True,Android,1
622,12,2026-02-18,Night,396,3,4,13,False,Android,2
623,12,2026-02-19,Morning,255,3,4,9,True,Android,3
624,12,2026-03-01,Evening,202,1,3,7,False,Android,1
625,12,2026-03-02,Evening,349,4,5,12,False,Android,2
626,12,2026-03-03,Morning,208,4,4,6,True,Android,3
627,12,2026-03-04,Night,330,3,3,10,False,Android,4
628,12,2026-03-09,Morning,227,3,4,8,True,iOS,1
629,12,2026-03-11,Night,273,4,4,10,True,iOS,1
630,12,2026-03-12,Night,348,1,2,12,False,Android,2
631,12,2026-03-14,Morning,281,2,4,9,True,Web,1
632,12,2026-03-29,Morning,220,3,4,7,True,iOS,1
633,12,2026-04-01,Afternoon,301,1,2,9,False,Android,1
634,12,2026-04-02,Evening,343,3,4,10,True,Android,2
635,12,2026-04-05,Night,353,3,4,14,False,Android,1
636,12,2026-04-07,Night,347,2,3,13,False,Web,1
637,12,2026-04-09,Evening,200,4,4,9,False,Android,1
638,12,2026-04-10,Morning,182,2,3,5,False,Android,2
639,12,2026-04-11,Night,313,4,3,9,False,iOS,3
640,12,2026-04-15,Afternoon,319,3,3,12,False,Android,1
641,12,2026-04-22,Morning,291,1,2,9,False,Android,1
642,12,2026-04-29,Night,168,3,3,4,False,Android,1
643,12,2026-05-01,Morning,301,5,5,8,False,Android,1
644,12,2026-05-03,Evening,318,1,2,12,True,Android,1
645,12,2026-05-07,Evening,402,2,3,13,False,Web,1
646,12,2026-05-08,Morning,344,2,4,11,True,iOS,2
647,12,2026-05-09,Morning,235,3,4,6,True,Android,3
648,12,2026-05-12,Night,199,2,3,5,True,iOS,1
649,12,2026-05-13,Afternoon,233,4,4,9,False,iOS,2
650,12,2026-05-17,Evening,467,5,5,18,False,Android,1
651,12,2026-05-19,Evening,284,3,4,8,False,iOS,1
652,12,2026-05-21,Afternoon,271,3,4,9,False,Web,1
653,12,2026-05-22,Morning,186,1,2,8,True,Web,2
654,12,2026-05-24,Evening,278,4,5,8,False,Android,1
655,12,2026-06-01,Evening,172,4,4,6,True,Android,1
656,12,2026-06-03,Evening,336,3,3,11,False,iOS,1
657,12,2026-06-04,Morning,334,5,5,10,True,Android,2
658,12,2026-06-05,Morning,301,2,3,9,False,Android,3
659,12,2026-06-12,Morning,223,2,3,7,False,iOS,1
660,12,2026-06-15,Morning,337,4,4,15,True,Android,1
661,12,2026-06-18,Afternoon,199,1,2,7,False,Android,1
662,12,2026-06-19,Morning,348,4,5,14,False,Web,2
663,12,2026-06-20,Morning,467,3,3,19,True,iOS,3
664,12,2026-06-21,Evening,280,2,3,8,True,iOS,4
665,12,2026-06-23,Afternoon,248,5,4,9,False,Android,1
666,12,2026-06-24,Afternoon,405,4,5,11,False,iOS,2
667,12,2026-06-25,Evening,245,3,3,8,False,iOS,3
668,12,2026-06-29,Afternoon,363,3,4,14,False,iOS,1
669,13,2025-08-08,Evening,90,2,4,3,False,Android,1
670,13,2025-08-10,Night,61,1,2,2,False,Android,1
671,13,2025-08-11,Afternoon,93,4,4,3,True,Android,2
672,13,2025-08-12,Afternoon,107,3,4,3,False,iOS,3
673,13,2025-09-06,Morning,84,2,3,2,False,Android,1
674,13,2025-09-07,Morning,117,3,4,4,False,iOS,2
675,13,2025-09-20,Evening,116,3,3,4,True,Android,1
676,13,2025-09-25,Evening,77,1,2,2,True,iOS,1
677,13,2025-09-28,Afternoon,103,3,4,3,False,Android,1
678,13,2025-10-05,Night,102,3,4,3,False,Android,1
679,13,2025-10-11,Evening,36,2,4,2,False,Android,1
680,13,2025-10-13,Evening,99,1,2,3,True,Android,1
681,13,2025-10-18,Morning,69,1,2,2,True,iOS,1
682,13,2025-10-22,Evening,91,2,3,3,False,iOS,1
683,13,2025-10-23,Morning,110,2,3,3,False,iOS,2
684,13,2025-10-30,Night,55,4,4,2,False,Android,1
685,13,2025-11-10,Morning,76,3,4,2,True,Android,1
686,13,2025-11-12,Evening,103,4,5,2,False,Android,1
687,13,2025-11-13,Night,142,4,4,6,False,Android,2
688,13,2025-11-24,Evening,119,3,4,4,True,iOS,1
689,13,2025-11-25,Night,109,4,4,4,True,Android,2
690,13,2025-11-26,Evening,44,4,5,2,False,iOS,3
691,13,2025-12-02,Night,108,3,4,3,True,Android,1
692,13,2025-12-04,Evening,84,3,4,2,True,iOS,1
693,13,2025-12-11,Morning,109,5,5,4,False,Web,1
694,13,2025-12-13,Evening,102,4,4,3,False,Android,1
695,13,2025-12-20,Evening,103,3,4,3,False,Android,1
696,13,2026-01-25,Evening,113,3,4,3,False,Android,1
697,13,2026-01-30,Afternoon,110,3,3,4,True,Android,1
698,13,2026-02-03,Afternoon,115,1,3,5,False,iOS,1
699,13,2026-02-15,Morning,44,4,5,2,False,Android,1
700,13,2026-02-23,Evening,79,4,4,2,False,Android,1
701,13,2026-02-24,Evening,110,1,2,4,True,Android,2
702,13,2026-02-26,Evening,102,4,4,3,False,Android,1
703,13,2026-03-04,Morning,75,2,4,2,False,Android,1
704,13,2026-03-06,Evening,64,4,4,2,False,Android,1
705,13,2026-03-07,Evening,126,2,3,3,False,iOS,2
706,13,2026-03-12,Evening,97,1,2,4,False,Web,1
707,13,2026-03-13,Evening,59,3,3,2,False,Android,2
708,13,2026-03-16,Afternoon,49,3,4,2,False,iOS,1
709,13,2026-03-19,Morning,73,1,3,2,False,Android,1
710,13,2026-03-23,Morning,38,3,3,2,False,Web,1
711,13,2026-03-26,Evening,123,5,5,5,True,Android,1
712,13,2026-03-27,Morning,133,3,4,5,False,Android,2
713,13,2026-04-01,Evening,100,2,3,4,True,iOS,1
714,13,2026-04-03,Morning,88,3,3,2,True,iOS,1
715,13,2026-04-05,Evening,116,2,3,4,True,Android,1
716,13,2026-04-10,Night,121,3,3,4,False,Android,1
717,13,2026-04-13,Afternoon,62,2,3,2,False,Android,1
718,13,2026-04-18,Morning,59,5,5,2,False,Android,1
719,13,2026-05-02,Evening,73,1,3,2,True,Android,1
720,13,2026-05-05,Afternoon,81,3,4,3,False,iOS,1
721,13,2026-05-15,Evening,114,1,3,3,False,Web,1
722,13,2026-05-19,Night,55,3,3,2,False,Android,1
723,13,2026-05-25,Afternoon,106,3,4,4,False,iOS,1
724,13,2026-06-05,Morning,100,3,4,3,False,iOS,1
725,13,2026-06-20,Morning,44,3,3,2,True,iOS,1
726,13,2026-06-21,Morning,105,5,5,3,False,iOS,2
727,13,2026-06-24,Night,89,2,3,3,False,Web,1
728,13,2026-06-30,Evening,84,4,5,3,False,Android,1
729,14,2025-10-16,Night,439,2,3,14,False,Android,1
730,14,2025-10-21,Morning,410,2,4,17,False,Android,1
731,14,2025-10-26,Evening,237,2,4,9,True,iOS,1
732,14,2025-10-29,Evening,244,2,3,8,False,iOS,1
733,14,2025-10-30,Afternoon,253,4,4,7,False,Android,2
734,14,2025-11-02,Afternoon,319,4,5,9,True,iOS,1
735,14,2025-11-06,Morning,338,5,5,10,False,Android,1
736,14,2025-11-18,Night,200,4,4,8,True,iOS,1
737,14,2025-11-20,Evening,385,3,4,15,False,iOS,1
738,14,2025-11-21,Morning,489,3,4,15,True,iOS,2
739,14,2025-11-22,Afternoon,192,4,4,6,False,Android,3
740,14,2025-11-23,Night,355,3,4,11,True,iOS,4
741,14,2025-11-26,Evening,256,5,5,9,True,Android,1
742,14,2025-11-30,Morning,368,1,2,12,False,Android,1
743,14,2025-12-04,Night,260,1,2,8,True,Android,1
744,14,2025-12-05,Evening,415,2,3,17,False,iOS,2
745,14,2025-12-08,Afternoon,363,1,2,11,False,Web,1
746,14,2025-12-09,Morning,327,3,3,12,False,Android,2
747,14,2025-12-10,Afternoon,535,3,3,20,False,Android,3
748,14,2025-12-11,Evening,399,3,4,12,True,Android,4
749,14,2025-12-15,Evening,289,3,4,10,False,Web,1
750,14,2025-12-20,Evening,326,3,4,9,False,Android,1
751,14,2025-12-23,Evening,314,2,3,12,False,iOS,1
752,14,2025-12-25,Evening,538,4,4,16,False,Web,1
753,14,2025-12-26,Morning,464,4,5,19,False,Android,2
754,14,2025-12-31,Evening,209,3,3,6,False,Android,1
755,14,2026-01-01,Morning,378,2,3,13,False,Android,2
756,14,2026-01-03,Morning,373,2,3,16,False,Android,1
757,14,2026-01-06,Morning,243,2,4,10,False,Android,1
758,14,2026-01-15,Evening,199,2,3,6,False,iOS,1
759,14,2026-01-17,Evening,189,2,3,7,False,Android,1
760,14,2026-01-18,Evening,254,5,5,8,False,Web,2
761,14,2026-01-21,Morning,449,3,4,14,False,iOS,1
762,14,2026-01-29,Morning,331,2,3,12,False,Android,1
763,14,2026-01-30,Afternoon,218,4,4,7,False,Android,2
764,14,2026-01-31,Morning,306,2,3,12,False,iOS,3
765,14,2026-02-03,Afternoon,368,3,3,14,False,Android,1
766,14,2026-02-08,Night,281,3,4,12,False,Web,1
767,14,2026-02-10,Evening,509,4,4,16,False,iOS,1
768,14,2026-02-12,Night,211,3,3,9,False,iOS,1
769,14,2026-02-13,Afternoon,329,4,4,9,True,Android,2
770,14,2026-02-15,Evening,331,3,3,10,False,Web,1
771,14,2026-02-16,Morning,235,3,3,8,True,Android,2
772,14,2026-02-18,Morning,294,4,5,11,True,Android,1
773,14,2026-02-21,Afternoon,367,1,3,10,False,Android,1
774,14,2026-02-23,Morning,120,1,2,5,True,iOS,1
775,14,2026-02-24,Afternoon,149,3,4,5,True,Android,2
776,14,2026-02-26,Morning,349,3,3,15,False,Android,1
777,14,2026-03-04,Evening,371,3,4,11,False,iOS,1
778,14,2026-03-09,Evening,401,1,2,13,False,Android,1
779,14,2026-03-14,Morning,347,3,3,11,False,iOS,1
780,14,2026-03-22,Afternoon,353,1,3,11,False,Android,1
781,14,2026-03-23,Evening,306,4,5,12,False,Android,2
782,14,2026-03-24,Evening,412,3,4,13,False,Android,3
783,14,2026-04-03,Evening,323,2,3,9,False,iOS,1
784,14,2026-04-07,Evening,337,4,4,11,True,Web,1
785,14,2026-04-14,Night,217,4,4,7,True,Android,1
786,14,2026-04-20,Evening,331,4,4,13,False,Web,1
787,14,2026-04-22,Morning,270,3,3,7,True,Android,1
788,14,2026-04-25,Evening,187,3,3,8,False,iOS,1
789,14,2026-04-27,Night,340,3,3,10,False,Web,1
790,14,2026-04-28,Morning,382,2,3,15,True,Web,2
791,14,2026-04-30,Morning,205,5,5,8,False,Android,1
792,14,2026-05-01,Evening,228,3,3,7,False,Android,2
793,14,2026-05-04,Evening,344,2,3,10,False,Android,1
794,14,2026-05-10,Afternoon,350,2,3,11,False,iOS,1
795,14,2026-05-11,Night,327,3,4,14,False,Android,2
796,14,2026-05-12,Morning,174,3,3,5,False,Android,3
797,14,2026-05-15,Evening,326,4,4,12,False,Android,1
798,14,2026-05-19,Evening,325,3,3,13,False,Android,1
799,14,2026-05-21,Evening,360,5,5,10,False,iOS,1
800,14,2026-05-22,Evening,348,5,5,15,False,Android,2
801,14,2026-05-27,Afternoon,296,3,3,9,False,Android,1
802,14,2026-06-02,Night,289,3,3,9,True,Android,1
803,14,2026-06-05,Evening,349,2,3,10,False,Android,1
804,14,2026-06-06,Afternoon,406,1,3,13,False,Android,2
805,14,2026-06-13,Morning,319,3,4,10,False,iOS,1
806,14,2026-06-16,Afternoon,383,5,5,13,True,Android,1
807,14,2026-06-20,Morning,339,4,4,9,False,Web,1
808,14,2026-06-21,Morning,188,5,5,6,True,Web,2
809,14,2026-06-22,Morning,350,2,4,11,True,iOS,3
810,14,2026-06-23,Afternoon,370,1,2,12,False,Android,4
811,14,2026-06-28,Morning,457,3,3,14,True,Web,1
812,14,2026-06-29,Afternoon,300,3,3,12,False,iOS,2
813,14,2026-06-30,Afternoon,345,3,4,12,False,Android,3
814,15,2026-03-22,Evening,229,3,4,9,False,Android,1
815,15,2026-03-23,Afternoon,424,1,3,12,False,iOS,2
816,15,2026-03-29,Night,368,4,5,12,True,Web,1
817,15,2026-04-03,Night,319,3,4,12,False,Web,1
818,15,2026-04-07,Morning,207,5,5,6,True,iOS,1
819,15,2026-04-13,Afternoon,294,3,3,12,False,Android,1
820,15,2026-04-17,Morning,263,3,4,7,True,Android,1
821,15,2026-04-18,Morning,350,3,3,13,True,Android,2
822,15,2026-04-19,Night,235,4,5,10,False,iOS,3
823,15,2026-04-23,Night,297,4,4,8,True,iOS,1
824,15,2026-04-29,Afternoon,336,1,2,14,False,iOS,1
825,15,2026-05-01,Afternoon,283,5,5,12,False,iOS,1
826,15,2026-05-02,Morning,240,2,3,8,True,iOS,2
827,15,2026-05-04,Morning,279,2,3,8,False,Android,1
828,15,2026-05-09,Afternoon,280,4,5,10,True,iOS,1
829,15,2026-05-10,Evening,203,2,4,8,False,iOS,2
830,15,2026-05-11,Morning,216,2,3,8,False,Android,3
831,15,2026-05-14,Evening,347,3,3,14,False,iOS,1
832,15,2026-05-15,Evening,255,3,4,10,False,iOS,2
833,15,2026-05-24,Night,345,2,3,10,False,Android,1
834,15,2026-06-01,Evening,157,2,3,5,False,Android,1
835,15,2026-06-05,Morning,292,2,3,12,False,Android,1
836,15,2026-06-10,Evening,157,3,3,4,False,Android,1
837,15,2026-06-11,Evening,439,1,2,14,False,Android,2
838,15,2026-06-12,Evening,274,3,4,8,False,Android,3
839,15,2026-06-16,Morning,277,3,4,11,False,Android,1
840,15,2026-06-17,Evening,367,3,4,12,False,Android,2
841,15,2026-06-20,Evening,376,3,4,13,False,Android,1
842,15,2026-06-21,Evening,270,3,4,8,False,Web,2
843,15,2026-06-22,Evening,452,2,3,15,True,Android,3
844,15,2026-06-23,Afternoon,430,3,3,14,False,Android,4
845,15,2026-06-24,Evening,317,3,4,12,False,Android,5
846,15,2026-06-27,Evening,212,2,3,8,False,iOS,1
847,15,2026-06-30,Night,211,4,4,7,False,Android,1
848,16,2026-02-14,Afternoon,739,4,4,31,True,Android,1
849,16,2026-02-15,Evening,604,3,4,19,False,Android,2
850,16,2026-02-17,Morning,787,2,3,23,False,iOS,1
851,16,2026-02-19,Afternoon,796,2,3,25,True,Android,1
852,16,2026-02-20,Evening,921,2,3,34,False,Android,2
853,16,2026-02-24,Evening,531,2,3,21,False,Android,1
854,16,2026-02-26,Morning,579,4,4,20,True,Android,1
855,16,2026-02-28,Evening,205,4,4,6,False,Android,1
856,16,2026-03-01,Morning,610,5,5,22,False,Android,2
857,16,2026-03-02,Evening,725,4,4,24,False,Android,3
858,16,2026-03-05,Morning,316,4,4,11,False,iOS,1
859,16,2026-03-07,Morning,324,1,2,9,False,Android,1
860,16,2026-03-08,Morning,1010,2,3,36,False,Android,2
861,16,2026-03-11,Evening,597,2,3,19,False,Android,1
862,16,2026-03-13,Morning,759,2,3,28,False,iOS,1
863,16,2026-03-14,Afternoon,603,4,4,18,True,iOS,2
864,16,2026-03-15,Evening,764,2,3,26,False,Android,3
865,16,2026-03-18,Morning,717,5,5,22,False,Android,1
866,16,2026-03-20,Night,933,2,3,41,False,Android,1
867,16,2026-03-21,Evening,679,5,5,22,False,Web,2
868,16,2026-03-22,Morning,738,3,3,22,False,Android,3
869,16,2026-03-23,Night,539,5,5,21,False,Android,4
870,16,2026-03-24,Night,871,5,4,27,False,iOS,5
871,16,2026-03-25,Evening,591,4,4,21,True,Web,6
872,16,2026-03-27,Night,658,2,3,20,False,Web,1
873,16,2026-03-28,Evening,815,5,5,35,True,iOS,2
874,16,2026-03-30,Afternoon,665,2,3,22,False,Web,1
875,16,2026-03-31,Morning,715,2,4,28,False,Android,2
876,16,2026-04-02,Afternoon,161,3,4,5,False,Android,1
877,16,2026-04-03,Afternoon,529,4,4,19,False,iOS,2
878,16,2026-04-04,Morning,1014,4,5,29,False,Android,3
879,16,2026-04-07,Morning,551,3,4,22,False,Android,1
880,16,2026-04-08,Afternoon,590,3,4,17,False,Web,2
881,16,2026-04-10,Afternoon,372,2,4,13,False,Web,1
882,16,2026-04-11,Evening,748,2,3,27,False,Android,2
883,16,2026-04-12,Night,864,2,3,32,True,Web,3
884,16,2026-04-13,Morning,719,4,4,21,False,Android,4
885,16,2026-04-15,Evening,831,4,4,30,False,Android,1
886,16,2026-04-18,Night,751,3,3,22,False,Web,1
887,16,2026-04-19,Afternoon,496,4,4,21,False,Android,2
888,16,2026-04-20,Evening,1134,5,5,49,True,iOS,3
889,16,2026-04-21,Night,712,3,4,24,True,Android,4
890,16,2026-04-22,Night,661,2,3,22,False,Web,5
891,16,2026-04-23,Evening,356,2,4,15,True,Android,6
892,16,2026-04-24,Evening,545,1,2,19,True,Android,7
893,16,2026-04-25,Afternoon,787,2,3,29,False,Android,8
894,16,2026-04-28,Morning,421,4,5,14,False,iOS,1
895,16,2026-05-02,Night,594,3,3,24,False,Android,1
896,16,2026-05-04,Night,886,2,3,31,True,Android,1
897,16,2026-05-06,Night,916,4,4,28,False,iOS,1
898,16,2026-05-07,Night,616,3,4,23,False,Android,2
899,16,2026-05-08,Afternoon,734,5,5,25,False,Android,3
900,16,2026-05-09,Night,780,1,2,28,True,Web,4
901,16,2026-05-10,Afternoon,710,2,3,22,False,iOS,5
902,16,2026-05-11,Evening,780,1,2,33,False,iOS,6
903,16,2026-05-12,Afternoon,594,3,4,22,True,iOS,7
904,16,2026-05-13,Morning,740,3,4,22,False,Web,8
